"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	17	590663	2.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	17	607444	2.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	19	623347	3.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	18	679527	2.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	20	687786	2.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	18	695067	2.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"25-29 years"	"25-29"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	16	709673	2.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	18	535698	3.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	17	601662	2.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	16	650802	2.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	16	675896	2.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	17	693259	2.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	23	718890	3.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	28	743519	3.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	22	758264	2.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	29	770976	3.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	20	469230	4.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	20	512195	3.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	18	529796	3.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	18	571101	3.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	23	615216	3.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	29	637136	4.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	17	657898	2.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	16	660167	2.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	31	661614	4.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	18	667168	2.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	26	674709	3.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	26	684195	3.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	22	491768	4.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	20	513582	3.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	23	606925	3.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	28	637270	4.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	22	670706	3.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	30	707704	4.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	29	735690	3.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	27	756364	3.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	27	770356	3.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	30	767667	3.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	24	461956	5.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	17	485933	3.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	34	491649	6.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	22	512241	4.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	23	540528	4.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	30	560158	5.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	24	584906	4.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	33	612321	5.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	24	642899	3.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	28	666589	4.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	29	682542	4.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	34	692106	4.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	31	690320	4.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	18	461496	3.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	16	485477	3.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	26	489003	5.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	28	514059	5.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	24	552028	4.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	31	577295	5.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	35	593052	5.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	31	610899	5.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	41	626743	6.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	30	643927	4.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	34	664414	5.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	35	693576	5.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	41	713965	5.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	33	418151	7.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	40	441107	9.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	34	445870	7.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	24	469826	5.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	32	502153	6.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	42	525075	8.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	41	539324	7.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	39	556143	7.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	29	567664	5.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	44	579828	7.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	37	595693	6.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	42	619485	6.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	48	637138	7.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	32	408090	7.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	33	433447	7.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	40	445967	9.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	41	475613	8.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	39	511492	7.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	38	531641	7.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	47	551186	8.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	44	566819	7.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	28	583002	4.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	64	604806	10.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	41	628325	6.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	44	641954	6.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	49	645201	7.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	39	356351	10.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	36	379762	9.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	51	391381	13.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	56	417850	13.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	46	450143	10.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	48	469098	10.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	54	487592	11.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	48	502875	9.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	69	518947	13.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	46	537866	8.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	55	558965	9.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	53	572224	9.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	48	577659	8.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	27	328341	8.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	56	364084	15.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	37	383969	9.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	57	412417	13.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	57	446371	12.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	52	468047	11.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	58	485985	11.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	48	510275	9.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	57	532571	10.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	51	553608	9.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	60	571930	10.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	73	590862	12.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	59	590654	10.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	50	289359	17.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	40	316209	12.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	56	330861	16.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	49	354123	13.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	54	381414	14.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	66	399492	16.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	52	415669	12.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	44	436390	10.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	67	456186	14.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	64	477161	13.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	61	494370	12.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	76	512558	14.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	90	515964	17.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	32	227040	14.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	35	248170	14.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	38	260685	14.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	56	292538	19.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	61	333161	18.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	53	367316	14.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	75	404416	18.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	74	434287	17.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	70	455761	15.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	79	476458	16.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	77	495577	15.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	97	513517	18.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	95	526486	18.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	50	203500	24.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	52	220820	23.5
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	59	229773	25.7
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	52	255792	20.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	74	286803	25.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	66	312499	21.1
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	73	340949	21.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	94	362932	25.9
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	81	379435	21.3
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	91	395918	23.0
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	83	411530	20.2
	"Non-Hodgkin Lymphoma"	"33041-33042"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	97	427108	22.7
