"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	27	49668	54.4
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	24	52463	45.7
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	36	58063	62.0
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	33	62748	52.6
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	39	67586	57.7
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	45	73076	61.6
	"Kidney and Renal Pelvis"	"29020"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	38	76806	49.5
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	17	36994	46.0
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	17	38731	43.9
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	22	40658	54.1
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	16	43019	37.2
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	22	46097	47.7
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	27	49129	55.0
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	25	52185	47.9
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	19	54210	35.0
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	19	28332	67.1
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	20	30752	65.0
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	22	32841	67.0
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	21	34915	60.1
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	36	36792	97.8
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	34	38979	87.2
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	25	41717	59.9
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	31	44370	69.9
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	33	46805	70.5
	"Kidney and Renal Pelvis"	"29020"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	35	48508	72.2
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	16	32751	48.9
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	19	36348	52.3
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	21	37687	55.7
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	19	16126	117.8
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	19	17893	106.2
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	19	20872	91.0
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	18	21858	82.3
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	24	22870	104.9
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	22	24077	91.4
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	22	25462	86.4
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	22	27066	81.3
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	36	28782	125.1
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	24	30626	78.4
	"Kidney and Renal Pelvis"	"29020"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	33	32060	102.9
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	16	18932	84.5
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	19	21947	86.6
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	17	14927	113.9
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	18	15588	115.5
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	18	16262	110.7
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	17	17711	96.0
	"Kidney and Renal Pelvis"	"29020"	"75-79 years"	"75-79"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	18	18588	96.8
	"Leukemias"	"35011-35043"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	17	126274	13.5
	"Leukemias"	"35011-35043"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	16	36348	44.0
	"Liver"	"21071"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	17	132381	12.8
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	16	80148	20.0
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	22	91497	24.0
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	17	96427	17.6
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	26	101548	25.6
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	30	107547	27.9
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	29	113710	25.5
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	36	119034	30.2
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	20	124564	16.1
	"Liver"	"21071"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	18	126274	14.3
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	17	63727	26.7
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	27	69190	39.0
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	19	80263	23.7
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	34	82836	41.0
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	46	86771	53.0
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	45	91388	49.2
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	50	96365	51.9
	"Liver"	"21071"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	43	99769	43.1
	"Liver"	"21071"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	18	82418	21.8
	"Liver"	"21071"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	18	52463	34.3
	"Liver"	"21071"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	26	58063	44.8
	"Liver"	"21071"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	24	67586	35.5
	"Liver"	"21071"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	21	73076	28.7
	"Liver"	"21071"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	40	76806	52.1
	"Liver"	"21071"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	16	49129	32.6
	"Liver"	"21071"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	16	36792	43.5
	"Liver"	"21071"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	22	41717	52.7
	"Liver"	"21071"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	16	44370	36.1
	"Liver"	"21071"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	23	46805	49.1
	"Liver"	"21071"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	26	48508	53.6
	"Liver"	"21071"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	16	27066	59.1
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	21	92789	22.6
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	22	112367	19.6
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	20	118136	16.9
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	32	123823	25.8
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	22	128628	17.1
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	17	132662	12.8
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	27	136615	19.8
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	35	141102	24.8
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	28	143086	19.6
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	20	140153	14.3
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	17	106804	15.9
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	23	112468	20.5
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	22	117702	18.7
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	24	122889	19.5
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	16	132381	12.1
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	23	137820	16.7
	"Lung and Bronchus"	"22030"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	28	140794	19.9
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	22	66514	33.1
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	17	74535	22.8
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	23	80839	28.5
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	21	84890	24.7
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	32	91549	35.0
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	30	97398	30.8
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	33	102470	32.2
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	25	108199	23.1
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	34	114271	29.8
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	43	120070	35.8
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	39	125565	31.1
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	46	131143	35.1
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	36	132619	27.1
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	16	62451	25.6
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	23	70848	32.5
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	29	76912	37.7
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	33	80148	41.2
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	33	86114	38.3
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	40	91497	43.7
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	43	96427	44.6
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	31	101548	30.5
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	47	107547	43.7
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	44	113710	38.7
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	43	119034	36.1
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	47	124564	37.7
	"Lung and Bronchus"	"22030"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	36	126274	28.5
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	29	47249	61.4
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	39	52393	74.4
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	49	55565	88.2
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	36	61470	58.6
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	50	67866	73.7
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	48	73618	65.2
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	53	79330	66.8
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	49	85312	57.4
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	50	88766	56.3
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	61	93070	65.5
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	47	98113	47.9
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	58	103253	56.2
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	53	107183	49.4
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	39	43974	88.7
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	41	48933	83.8
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	50	51714	96.7
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	65	57641	112.8
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	64	63727	100.4
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	55	69190	79.5
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	58	74825	77.5
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	48	80263	59.8
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	58	82836	70.0
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	51	86771	58.8
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	72	91388	78.8
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	68	96365	70.6
	"Lung and Bronchus"	"22030"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	54	99769	54.1
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	45	35520	126.7
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	47	38700	121.4
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	59	40882	144.3
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	63	43549	144.7
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	54	47459	113.8
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	75	50693	147.9
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	60	53709	111.7
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	73	56589	129.0
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	59	62227	94.8
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	71	67086	105.8
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	75	72281	103.8
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	78	77855	100.2
	"Lung and Bronchus"	"22030"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	69	82418	83.7
