"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	167	344532	48.5
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	173	338982	51.0
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	181	336384	53.8
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	154	335430	45.9
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	165	336911	49.0
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	179	260340	68.8
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	176	265866	66.2
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	177	275960	64.1
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	169	285913	59.1
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	158	293399	53.9
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	187	300388	62.3
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	173	304312	56.8
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	189	301829	62.6
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	185	299543	61.8
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	154	296995	51.9
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	163	291754	55.9
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	143	289649	49.4
	"Ovary"	"27040"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	131	286992	45.6
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	123	251989	48.8
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	129	259018	49.8
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	129	261819	49.3
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	136	264469	51.4
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	144	269814	53.4
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	152	272506	55.8
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	180	281638	63.9
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	161	289796	55.6
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	150	300014	50.0
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	174	309870	56.2
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	180	319987	56.3
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	163	329450	49.5
	"Ovary"	"27040"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	131	339472	38.6
	"Vagina"	"27050"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	703419	2.4
	"Vagina"	"27050"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	22	736932	3.0
	"Vagina"	"27050"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	17	768723	2.2
	"Vagina"	"27050"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	16	419896	3.8
	"Vagina"	"27050"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	17	542341	3.1
	"Vagina"	"27050"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	16	387637	4.1
	"Vagina"	"27050"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	16	391631	4.1
	"Vagina"	"27050"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	17	384351	4.4
	"Vagina"	"27050"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	16	336384	4.8
	"Vagina"	"27050"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	17	336911	5.0
	"Vagina"	"27050"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	19	259018	7.3
	"Vagina"	"27050"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	19	309870	6.1
	"Vagina"	"27050"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	17	329450	5.2
	"Vulva"	"27060"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	17	1015283	1.7
	"Vulva"	"27060"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	17	1058398	1.6
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	19	892066	2.1
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	20	920359	2.2
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	23	941520	2.4
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	23	983665	2.3
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	16	992413	1.6
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	19	1003242	1.9
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	18	1009939	1.8
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	16	1008951	1.6
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	18	1008557	1.8
	"Vulva"	"27060"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	24	979296	2.5
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	24	774960	3.1
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	28	810597	3.5
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	25	845612	3.0
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	20	843935	2.4
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	30	859484	3.5
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	31	877642	3.5
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	25	893323	2.8
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	35	909001	3.9
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	25	928946	2.7
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	23	946197	2.4
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	27	957321	2.8
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	28	972707	2.9
	"Vulva"	"27060"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	30	982423	3.1
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	16	583709	2.7
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	24	608297	3.9
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	18	632869	2.8
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	19	687817	2.8
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	24	716674	3.3
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	27	747872	3.6
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	26	779106	3.3
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	30	807384	3.7
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	26	801970	3.2
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	42	818440	5.1
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	34	839953	4.0
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	30	861200	3.5
	"Vulva"	"27060"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	24	881431	2.7
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	24	468878	5.1
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	23	477129	4.8
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	23	489888	4.7
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	26	507372	5.1
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	23	536538	4.3
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	27	557335	4.8
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	26	576152	4.5
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	22	594447	3.7
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	35	644820	5.4
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	43	669694	6.4
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	30	703419	4.3
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	34	736932	4.6
	"Vulva"	"27060"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	38	768723	4.9
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	23	421385	5.5
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	20	419896	4.8
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	27	420767	6.4
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	24	424419	5.7
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	33	433249	7.6
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	24	441392	5.4
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	29	447920	6.5
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	27	454704	5.9
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	36	471023	7.6
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	40	499772	8.0
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	29	522283	5.6
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	40	542341	7.4
	"Vulva"	"27060"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	50	563239	8.9
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	31	417269	7.4
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	24	414038	5.8
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	31	407491	7.6
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	31	399642	7.8
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	23	393096	5.9
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	26	387637	6.7
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	23	384455	6.0
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	26	381294	6.8
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	26	384068	6.8
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	39	391631	10.0
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	35	401059	8.7
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	32	408750	7.8
	"Vulva"	"27060"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	37	421482	8.8
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	41	376714	10.9
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	27	384351	7.0
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	39	383245	10.2
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	43	379338	11.3
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	34	374711	9.1
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	42	365347	11.5
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	30	359318	8.3
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	33	350930	9.4
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	39	344532	11.3
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	50	338982	14.8
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	40	336384	11.9
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	45	335430	13.4
	"Vulva"	"27060"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	40	336911	11.9
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	26	260340	10.0
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	33	265866	12.4
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	28	275960	10.1
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	41	285913	14.3
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	44	293399	15.0
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	32	300388	10.7
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	42	304312	13.8
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	40	301829	13.3
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	39	299543	13.0
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	44	296995	14.8
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	38	291754	13.0
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	45	289649	15.5
	"Vulva"	"27060"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	31	286992	10.8
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	41	251989	16.3
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	34	259018	13.1
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	47	261819	18.0
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	38	264469	14.4
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	48	269814	17.8
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	49	272506	18.0
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	52	281638	18.5
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	50	289796	17.3
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	48	300014	16.0
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	52	309870	16.8
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	62	319987	19.4
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	62	329450	18.8
	"Vulva"	"27060"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	55	339472	16.2
	"Other Female Genital Organs"	"27070"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	807384	2.0
	"Other Female Genital Organs"	"27070"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	18	818440	2.2
	"Other Female Genital Organs"	"27070"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	16	839953	1.9
	"Other Female Genital Organs"	"27070"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	21	881431	2.4
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	16	507372	3.2
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	557335	3.2
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	18	644820	2.8
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	19	669694	2.8
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	703419	2.4
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	16	736932	2.2
	"Other Female Genital Organs"	"27070"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	24	768723	3.1
	"Other Female Genital Organs"	"27070"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	17	499772	3.4
	"Other Female Genital Organs"	"27070"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	33	522283	6.3
	"Other Female Genital Organs"	"27070"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	21	542341	3.9
	"Other Female Genital Organs"	"27070"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	32	563239	5.7
	"Other Female Genital Organs"	"27070"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	23	421482	5.5
	"Other Female Genital Organs"	"27070"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	17	336384	5.1
	"Other Female Genital Organs"	"27070"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	17	335430	5.1
	"Other Female Genital Organs"	"27070"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	17	336911	5.0
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	41	967872	4.2
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	39	990674	3.9
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	47	1001770	4.7
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	50	1012303	4.9
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	37	1024052	3.6
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	43	1042272	4.1
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	51	1064750	4.8
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	45	1084542	4.1
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	49	1099539	4.5
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	60	1107325	5.4
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	71	1108118	6.4
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	60	1096977	5.5
	"Male Genital System"	"28010-28040"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	51	1074561	4.7
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	100	948716	10.5
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	103	987894	10.4
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	83	1018908	8.1
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	117	1039608	11.3
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	119	1045544	11.4
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	127	1058573	12.0
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	128	1065340	12.0
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	145	1062139	13.7
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	146	1065377	13.7
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	141	1068527	13.2
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	162	1076544	15.0
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	152	1088464	14.0
	"Male Genital System"	"28010-28040"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	151	1114577	13.5
	"Male Genital System"	"28010-28040"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	121	1045091	11.6
	"Male Genital System"	"28010-28040"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	139	1027071	13.5
