"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	51	25441	200.5
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	76	27727	274.1
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	58	30200	192.1
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	66	32912	200.5
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	71	35450	200.3
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	75	37827	198.3
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	87	40320	215.8
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	107	42517	251.7
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	104	44545	233.5
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	85	46433	183.1
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	102	48802	209.0
	"Male and Female Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	102	50957	200.2
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	32	16649	192.2
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	32	18432	173.6
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	30	20209	148.4
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	48	22028	217.9
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	42	23959	175.3
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	30	25972	115.5
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	54	28718	188.0
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	61	31122	196.0
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	59	33931	173.9
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	78	36899	211.4
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	73	40044	182.3
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	67	43522	153.9
	"Male and Female Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	84	47467	177.0
	"Female Breast"	"26000-Female"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	16	182341	8.8
	"Female Breast"	"26000-Female"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	17	224027	7.6
	"Female Breast"	"26000-Female"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	18	224868	8.0
	"Female Breast"	"26000-Female"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	17	223056	7.6
	"Female Breast"	"26000-Female"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	17	224342	7.6
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	45	180064	25.0
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	37	184417	20.1
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	40	193583	20.7
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	49	201825	24.3
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	45	206543	21.8
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	43	209271	20.5
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	54	211063	25.6
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	66	212639	31.0
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	55	213586	25.8
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	54	216634	24.9
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	31	220912	14.0
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	54	225223	24.0
	"Female Breast"	"26000-Female"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	53	230943	22.9
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	92	183529	50.1
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	101	186353	54.2
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	122	190704	64.0
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	97	194473	49.9
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	108	198238	54.5
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	126	202622	62.2
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	113	209819	53.9
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	115	217971	52.8
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	94	226218	41.6
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	141	232389	60.7
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	123	236630	52.0
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	117	239322	48.9
	"Female Breast"	"26000-Female"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	153	238956	64.0
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	178	177293	100.4
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	192	181833	105.6
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	188	186102	101.0
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	229	190550	120.2
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	218	196439	111.0
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	216	202020	106.9
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	241	204908	117.6
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	229	207961	110.1
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	251	210834	119.1
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	250	213833	116.9
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	249	217822	114.3
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	254	225189	112.8
	"Female Breast"	"26000-Female"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	301	233133	129.1
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	264	158785	166.3
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	252	165077	152.7
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	276	173204	159.3
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	292	180637	161.7
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	325	187004	173.8
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	350	191705	182.6
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	316	197367	160.1
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	349	201120	173.5
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	350	205134	170.6
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	350	210976	165.9
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	380	216838	175.2
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	375	219501	170.8
	"Female Breast"	"26000-Female"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	373	222090	167.9
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	269	126057	213.4
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	279	137409	203.0
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	258	148628	173.6
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	313	156562	199.9
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	302	164404	183.7
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	306	171314	178.6
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	333	177475	187.6
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	337	185718	181.5
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	361	192672	187.4
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	367	199102	184.3
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	398	204127	195.0
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	424	209842	202.1
	"Female Breast"	"26000-Female"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	400	211856	188.8
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	207	88020	235.2
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	226	93516	241.7
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	226	99656	226.8
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	278	109185	254.6
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	232	120620	192.3
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	293	132427	221.3
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	309	145918	211.8
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	322	156881	205.3
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	348	164539	211.5
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	397	172317	230.4
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	402	179319	224.2
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	364	185549	196.2
	"Female Breast"	"26000-Female"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	404	193369	208.9
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	190	75330	252.2
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	194	78417	247.4
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	213	82063	259.6
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	210	86040	244.1
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	197	89814	219.3
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	232	94945	244.4
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	249	100097	248.8
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	239	105927	225.6
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	301	115343	261.0
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	365	126776	287.9
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	264	138712	190.3
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	396	151964	260.6
	"Female Breast"	"26000-Female"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	393	162841	241.3
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	150	68410	219.3
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	184	69716	263.9
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	158	72197	218.8
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	197	75196	262.0
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	159	77593	204.9
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	222	79750	278.4
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	188	83168	226.0
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	209	86193	242.5
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	249	89990	276.7
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	273	93624	291.6
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	292	98971	295.0
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	308	104303	295.3
	"Female Breast"	"26000-Female"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	312	109850	284.0
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	147	57699	254.8
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	117	60402	193.7
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	137	62472	219.3
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	153	64206	238.3
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	166	66530	249.5
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	160	68574	233.3
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	168	70516	238.2
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	174	72648	239.5
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	184	75476	243.8
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	214	78028	274.3
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	202	80139	252.1
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	211	83749	251.9
	"Female Breast"	"26000-Female"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	240	87230	275.1
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	87	40791	213.3
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	96	43636	220.0
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	100	46841	213.5
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	110	49539	222.0
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	109	52009	209.6
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	118	54330	217.2
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	137	56853	241.0
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	128	58467	218.9
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	145	60035	241.5
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	155	62251	249.0
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	155	64140	241.7
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	156	65918	236.7
	"Female Breast"	"26000-Female"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	171	68219	250.7
	"Female Breast"	"26000-Female"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	47	23335	201.4
	"Female Breast"	"26000-Female"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	51	25441	200.5
	"Female Breast"	"26000-Female"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	76	27727	274.1
	"Female Breast"	"26000-Female"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	58	30200	192.1
	"Female Breast"	"26000-Female"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	66	32912	200.5
